ResponseId,treat1summ,treat2summ,Mention_Anti_Asian,Mention_Racism_Against_POC,Not_Surprised,Anger,Worry/Fear/Anxiety,Sadness,Inattentive,Unsure,Notes
R_SK4YD71AbGJ0FY5,,,,,,,,,,,
R_2RWhCMpznaVOFOc,,,,,,,,,,,
R_3HXhwTXI848FHJv,,"The article describes anti Asian hate that followed COVID. Further, that this hate is not limited to Asians. Other minorities experience similar hate situations.",1,1,0,0,0,0,0,0,
R_2zG4Pr4bTCPPsKw,Asians are getting hate for no reason. Lilly was shopping but was spat at getting blamed for bringing covid into America and was told to leave. This was many of thousands of racist slurs Asians get.,,1,0,0,0,0,0,0,0,
R_3fIDMBPqRZwSY7O,,,,,,,,,,,
R_1K3FovP60rkfvmg,,"Since Covid, there has been a rise in hate crimes, especially against Asian Americans.  This is also true against other minorities.  Biased attitudes against minorities, in general, is at an all time high.",1,1,0,0,0,0,0,0,
R_1gdxFziQdOLZHjH,An Asian woman was spat on by a stranger and blamed for bringing Covid 19 to the US. Goes on to describe 17% of xenophobic and racist incidents against Asian American and Asian women and men. Phan stating we need to stand together to protect the Asian community.,,1,0,0,0,0,0,0,0,
R_1QEj1231fkyOcx4,,,,,,,,,,,
R_RKv64d37Fl4W9Z7,,The article handles Asian hate. White people are discriminating particularly Asians blaming them for bringing in Covid in the country. All non-whites should bond together to fight the hate,1,0,0,0,0,0,0,0,
R_3FUSoRiy9cFFb2I,,,,,,,,,,,
R_AoOeWpRbpWpYqkh,,,,,,,,,,,
R_3nC9ZQst5xPtH2e,We as an ethnic group have been descrimanated since our andcesdors have arrived from the country we came from we are the only ethnic group that was ban from owning land and all rights of becoming a citizen ,,0,0,0,0,0,0,1,0,
R_12RNn0zzsnLfThl,None,,,,,,,,,,
R_3xA8DyEdmU9hVzr,,the article is about xenophobiac attacks on Asians.  Some haters are blaming them for Covd .  And this needs to be addressed ,1,0,0,0,0,0,0,0,
R_3PX1VehcaR7MQup,,,,,,,,,,,
R_9zdccxVcZMB20Bb,,     People of the Latinx and Asian communities should stand up for themselves. This article shows that standing up for our communities is something important and empowers everyone to respect us and ourselves.,1,1,0,0,0,0,0,0,
R_yL5trJitZysUeAh,There was an incident in a grocery ere a woman was spat on and toldo to go back were she was from. Covid 19 has seen a rise in such hate. Asians experience such incidences daily in their lives.,,1,0,0,0,0,0,0,0,
R_1gIqe6sFcRntOS4,,,,,,,,,,,
R_ekROQopJfiCBws1,This article is dumb.i gotta write so much.i hate u,,0,0,0,0,0,0,1,0,
R_2pY4IsogKp9Yi5S,,Racial Activities are alarmingly increasing. We need aware and protect peacefully to avoid any clash,0,0,0,0,0,0,1,0,
R_1P67JtdcOosL2gI,Hate crimes against Asian Americans are up. People are being spat on. Racist attacks are rising. ,,1,1,0,0,0,0,0,0,
R_31jExOoj0xjZqgm,,Asians are being discriminated against.  Increase in asian hate due to the covid pandemic.  Asians are beginning to experience the same discrimination as other minorities. ,1,1,0,0,0,0,0,0,
R_XiG0vKSEm4oHtwB,,,,,,,,,,,
R_V2LZ8YRgnwwQdln,,Racism is stupid. People who are born in this country are American to believe otherwise is an insult to the immigrants in their family. Is is wrong to be biased against someone because of race. ,0,1,0,1,0,0,0,0,
R_3gZ706p2wJ8qHcM,,,,,,,,,,,
R_429DpxkqVwSFLCV,,,,,,,,,,,
R_xzV3XkHKldmPL5D,,"Asian hate crime arising here in the u.s., blaming asian american on bringing covid19 to the u.s, some are being cough on or spit on and told to go back to where they came from",1,0,0,0,0,0,0,0,
R_30utV9itKvFABJJ,The story is concerned with the increase in hate against Asian Americans. The story cites statistics about the number of Asians reporting some type of discrimination. The increase appears tied to Covid 19.,,1,0,0,0,0,0,0,0,
R_2arujWzvpxLbnMJ,,"Hate crimes against Asian are rising. In one instance, a shopper spat on another person blaming them for covid. The article says we all need to stand together.
",1,0,0,0,0,0,0,0,
R_OCqbFB2PuDWClHP,Asian Americans are being racially abused. There was a shooting at a spa that killed asians. This is because of COVID being related to asia.,,1,0,0,0,0,0,0,0,
R_PNIHBR1Doxt7npv,,,,,,,,,,,
R_1da7AadnRds1F5P,,,,,,,,,,,
R_8D5mcrzKQ4RHFXr,Asian Hate Covid-19,,1,0,0,0,0,0,0,0,
R_2fAKFx70KwSQR8H,,,,,,,,,,,
R_1KpX4KqkFRxHt4o,,"A shopper blamed an Asian lady for bringing the COVID to this country. Racism has been an issue in this country and is happening to most minority. As part of the minority members, we need to stand up to each other.",1,1,0,0,0,0,0,0,
R_2c7ykgipq7V2MsE,,"The reported rise in Asian hate crimes since COVID pandemic. Asians reporting being turned away from services/shops, getting coughed or spit on. In an interview a man says that everyone should stand for each other, as other minorities have experienced this discrimination for much longer, and in even more disproportionate amounts compared to Asians.",1,1,0,0,0,0,0,0,
R_3Mm90ChVCzHYUqv,,They were discussing an incident in the store due to the corona virus being associated to a woman due to the fact that she was asian. Then they go over the rise in asian hate. And how some activists have taken efforts in decreasing the asian hate.,1,0,0,0,0,0,0,0,
R_3nVkQvAn1u2U89u,Asian women in the East was verbally attacked in side the market for being Asian. Then the attacker blame the asian lady for bring covid-19 in to usa. The lady was emotionally scared and taking medication,,1,0,0,0,0,0,0,0,
R_pMfZYcbGzAyvYpr,,,,,,,,,,,
R_3MG8SG9n5tkyCXL,,Racism. Towards. Asians.,1,0,0,0,0,0,0,0,
R_2fAHDmOebpOiDoE,Asians are targeted with hate due to the Covid virus,,1,0,0,0,0,0,0,0,
R_DvgI9PGTXsH0XK1,,,,,,,,,,,
R_3p4unWgM3kbpsaa,"that there is an increase of asain hate since covid started, many asians are being harrased and racist against",,1,0,0,0,0,0,0,0,
R_3MGntvFjw3Zfuos,,"It is about the increasing hate toward the Asian people. And there are also racial discrimination against Black Americans, Latinos, and Indigenous people. And the society needs to stand up for the cause.",1,1,0,0,0,0,0,0,
R_1CvvoUy5CZxGCwa,Stop the hate against Asian people. This has become more recently. All people are sane .,,1,0,0,0,0,0,0,0,
R_DGN4XuNqXy9uvER,,,,,,,,,,,
R_R808AWrM5LdEz05,,,,,,,,,,,
R_3k6w2dptfhPziJZ,,There has been an increased amount of discrimination against Asian people due to the spread of Covid-19.,1,0,0,0,0,0,0,0,
R_3rMOMVJukteNk1a,,,,,,,,,,,
R_SZhM8v0fJOWllYJ,,Hate crime rising due to Covid 19. People get abused and harrassed. Not only asian but other people also experience hate crimes.,1,1,0,0,0,0,0,0,
R_3g79dUbbDabJqxm,Asian hate crimes are up. Asian hate crimes have been going on for a long time. The Covid pandemic has risen the hate.,,1,0,1,0,0,0,0,0,
R_2YWGOws7QjuvOhw,,,,,,,,,,,
R_2pWxZfLZjzYV7mW,People blame East Asians for bringing Covid. Racism is bad. Asians are having a hard time. ,,1,0,0,0,0,0,0,0,
R_21iDAC434JK1qAd,,racial hate has increased since the beginning of the covid-19 pandemic. Whites have been blaming Asians for bringing covid to the USA and creating covid. White people have increase their attacks on non-whites. ,1,0,0,0,0,0,0,0,
R_2ZDixyi27wpuqO9,Political campaign calling for unity among Asians. Had stories of anti asian hate in reaction to covid. 17% increase of hate crimes towards Asians.,,1,0,0,0,0,0,0,0,
R_3nPDE7EQwpdfRvc,,"The article states that incident against asian americans are increasing. Minorities like African americans, hispanics and indigenous people are primary victims of these incidents. The hate crimes have increased against asians after covid. ",1,1,0,0,0,0,0,0,
R_3dS0ReskNDS01IT,Asian people have experienced hate incidents. This got worse during Covid. Asians are being blamed unfairly for the pandemic.,,1,0,0,0,0,0,0,0,
R_2t4DbGo9urLUf1U,,,,,,,,,,,
R_2QrLiCGuYGvLRqW,,,,,,,,,,,
R_z8xOXwFfQI6a7uh,,,,,,,,,,,
R_3J40aA1S6yiNTmL,,"increased anti Asian incidents and discriminations
recently it has been reported that COVID related discriminations
Other non white group discriminations includes black Americans, Latinos and indigenous    ",1,1,0,0,0,0,0,0,
R_27ybCWQBav8m6gC,,Asians are getting racist remarks and are being discremanated against and so are every other minority that isn't white. Basically America doesn't greet its minoritys well. ,1,1,0,0,0,0,0,0,
R_2asLRbp6kxXBDQU,"There is increase in hate crime in USA 
After Covid hate crime towards Asians particularly chines has raised 
We need to stand together to protect the diversity and core values of the USA",,1,0,0,0,0,0,0,0,
R_C7jlcEBCp7IALAd,This article was about racism. It says racism should be prohibited at any cost. Racism is bad!,,0,0,0,1,0,0,1,0,
R_Y3ToVfMO8kj0Sch,,"This is about the rise in anti-Asian incidents.
The increase occurred especially during the covid pandemic. Other minorities were similarly targeted in this type of behavior.",1,1,0,0,0,0,0,0,
R_232zlbjFlsu1VxJ,,,,,,,,,,,
R_27r6LoSWQtUgWgE,"hate crime against asian americans incresed after corona
17% of the people are affected
there are number rallies against this",,1,0,0,0,0,0,0,0,
R_3Rt3WRmoueDlaXJ,,,,,,,,,,,
R_24Cd4z3nkeAvrhx,,,,,,,,,,,
R_2qF2PQlmbVDLwFW,I have read several; articles about this in news media.  I agree that the cover 19 or better called Wuhan virus was brought in to the USA by the Chinese.  Unfortunately other USA nationals consider all Asians as Chinese.,,1,0,0,0,0,0,0,0,
R_322CZCGO66VWSTO,,It is about Asian hate.  It should not happen.  It is very unnecessary.,1,0,0,1,0,0,0,0,
R_1QN5r2E7MZQH2Ea,,There has been an increase in racial discrimination against Asians.  It started in 2020 when a woman had someone apt in her face.  They blamed her for Covid.,1,0,0,0,0,0,0,0,
R_AFpp5k9zZMxgQyB,,,,,,,,,,,
R_2ZVVvvJA7IsDMeq,,,,,,,,,,,
R_3EQJkuZb6uUS2GR,It's about hate towards Asians. The rise in hate since covid towards Asians. Asians needing to help and protect each other ,,1,0,0,0,0,0,0,0,
R_2CCxTsddD1fWh3X,"The summary if the article is about Chinese/Asians being verbally assaulted by Americans for ""bringing""  Covid 19 to the States.",,1,0,0,0,0,0,0,0,
R_0pvuYYzPBO406Qh,,Abuse toward Asians have increased since the onset of the COVID pandemic. Some Asians have experienced being spat on and told to leave stores. Anti-Asian hate advocates are speaking out to fight against this behavior.,1,0,0,0,0,0,0,0,
R_3CJffXr3h4YPWXh,,,,,,,,,,,
R_2P56InaeZS6aoi4,,"Racism is very common.  Besides anti Asian feelings, the American Black's and Latinos are also being discriminated. ",1,1,0,0,0,0,0,0,
R_2YAh3iTcfMHSUx5,There are Asians being discriminated for COVID regardless of their origin.  A shopper spat on an Asian lady.  It's an article.,,1,0,0,0,0,0,0,0,
R_2Qh8wrOGCjQWbrP,,"There are rising acts of racism. They range from Asian ,Latino, black and indigenous people. They should help each other in these times.",1,1,0,0,0,0,0,0,
R_sRVCnZlQ8GZ2sLL,"As I read this article I aways wonder why people think this way. Usually, they are not educated on human right in America. Any race should not be blame where this virus came from.",,0,0,0,0,0,0,0,0,
R_2PpXzSUzxuQtKGs,,"Since March 2020, Asian Hate crimes have been more apparent in the news due to covid.

Non-white groups have also experienced hate and discriminations with Indigenous people being at 25%.

Asian hate crime was seen through different businesses such as Uber and Lyft drivers not accepting Asian passengers.
",1,1,0,0,0,0,0,0,
R_2sZGBusz5Ri1xYZ,,,,,,,,,,,
R_ZeD2dyqcidcp1Yt,,crime to be a gppd samaritan,0,0,0,0,0,0,1,0,
R_3KMAMhS4CVm9Azo,"Since Covid started, the reports of hate crimes against Asians have risen. For example an asian lady was shopping at a grocery store and someone came up to her and spat on her. He also told her to go back to her country ",,1,0,0,0,0,0,0,0,
R_3m4YatodGxVUcT5,,,,,,,,,,,
R_sMaIvJvRMkurjhf,,,,,,,,,,,
R_3kLkfu1SgVmUBIV,,,,,,,,,,,
R_2UhkVu7hglmXkkH,,,,,,,,,,,
R_3NUn7Iogiw10tw8,,,,,,,,,,,
R_21ng0w76O2tquCX,"This article is about the rising discrimination against Asian Americans. Ever since COVID-19 began, people have been hate criming and harassing Asian Americans. Thousand of Asian Americans are facing this and it needs to be stopped.",,1,0,0,0,0,0,0,0,
R_yX5I3qUUDAd9oXf,,,,,,,,,,,
R_3KqexcbcjKpUjX3,,Stop Asian hate. This is hurting our community and isn‚Äôt good. We want the same rights as others.,1,0,0,0,0,0,0,0,
R_zeR5KyVch9G8Ohr,,,,,,,,,,,
R_2PhYggmFEQOhxrK,,,,,,,,,,,
R_1mgXgb21QC4TzhA,,,,,,,,,,,
R_1PUgcneneNPsc7c,,,,,,,,,,,
R_1pzAXcIqjtGT3lC,,,,,,,,,,,
R_1mCPqODXSVMKTJu,,,,,,,,,,,
R_2Sws16rGNDdg8Cz,asian hate crimes are increasing,,1,0,0,0,0,0,0,0,
R_2QYEMFjQUKBNbDS,,,,,,,,,,,
R_8qP12iyxAI1Z0m5,,,,,,,,,,,
R_3PB4XfziJnSgzKu,,,,,,,,,,,
R_x5GmkEtyhqwlThL,,"Since Covid-19, Anti-Asian American crimes have risen in the United States. There have been reports of Asian Americans being spat on and coughed at and accused of bringing covid-19 to the US. There has also been incidents of Asian Americans not being picked up by Uber and Lyft drivers. ",1,0,0,0,0,0,0,0,
R_qOQtXblCd0SmC41,It‚Äôs all about the hate crime that the Asian people experiencing right now. A lot of people blaming Asian about bringing Covid-19 to United States.We need to help each other and protect one another.,,1,0,0,0,0,0,0,0,
R_OqeW1VY3erTzKjT,,,,,,,,,,,
R_2YLh5n7lgWXnQRU,,Not sure still want to learn more,0,0,0,0,0,0,1,0,
R_2PnwlPqAhy6t1KA,The story is about hate crime. Asians are blame for Covid. It's a common issue since Covid started.,,1,0,0,0,0,0,0,0,
R_b7Ad34eKGOsgcZb,The article describes anti asian descrimination.  They mention a woman shopping in a store and getting spit on and accused of bringing covid to america. They also mention cabs not picking up asians and efforts made by anti hate groups to stop the discrimnation.,,1,0,0,0,0,0,0,0,
R_2RR2EDaxgaEj6V8,,Asian American hate crimes are on the rise and proportionally greater than other ethnicity. Asian hate has risen 17% in the past year.,1,0,0,0,0,0,0,0,
R_1exIkQehuUKdiwX,,,,,,,,,,,
R_2wTCb6Zf4Aqfsgq,,,,,,,,,,,
R_eSdZ1u0S5rTiQsF,,"The article elaborates on a rise in anti-Asian actions and continued hate crimes directed toward minorities. The article is based off an incident of a woman being spat on at the grocery store, being blamed for COVID entering the US. The main idea of the article is that people see someone‚Äôs appearance and judge then immediately based on that. ",1,1,0,0,0,0,0,0,
R_1LYD5EDBwCodVrr,,Doing a protest about vaccines ,0,0,0,0,0,0,1,0,
R_3PvoVfZZDcyhKxx,"There has been a 17% increase in hate crimes for Asian-Americans in the US. The hate is nothing new, but people spitting, coughing or telling Asian-Americans to ‚Äúgo back where they came from‚Äù has increased. Asian-Americans are asking the US population in general to get more educated and not jump to conclusions.",,1,0,0,0,0,0,0,0,
R_XRqgZbVjPOM5pWV,The Asian American hate has increased severely due to COVID-19. The article stated that 17% of Asian Americans have received this behavior. There are many who stand with Stop Asian Hate on its cause. ,,1,0,0,0,0,0,0,0,
R_3FVhDEOu51vGj7u,,"Asian Americans are being blamed for bringing the Covid virus to the United States. As a result, there has been an uprising in Asian hate crimes all over the United States where Asians are unfortunately being attacked both verbally and physically. Protesters are rallying in the streets because all minorities are being targeted in these horrible crimes.",1,1,0,0,0,0,0,0,
R_0eSsC9hNzYj62Ih,,,,,,,,,,,
R_1MYcHZcUJIU3v9Y,,"yummy 
cold 
hot",0,0,0,0,0,0,1,0,
R_2dmO5R8TDAxDvJ3,,,,,,,,,,,
R_qV3xvi2GnMWCUCZ,,,,,,,,,,,
R_1pn9n2rDlN4QeLb,,,,,,,,,,,
R_WDPByo2UCqjOf1D,Asians are experiencing increased hate crimes. Americans are that stupid. Society.,,1,0,0,0,0,0,0,0,
R_2Ck9ndYDqYI2FpI,,,,,,,,,,,
R_2dFqMroAVqSELE6,,,,,,,,,,,
R_2DU2ayn0EiiOAmJ,,,,,,,,,,,
R_2xygmdMc7zpPZHu,,,,,,,,,,,
R_1LcCTnM1ZghD4JS,,,,,,,,,,,
R_12utYxwdXjrySN1,Asian Americans experience hate crimes during the COVID-19 pandemic ,,1,0,0,0,0,0,0,0,
R_DGzhgc59h6LL7wJ,,,,,,,,,,,
R_2EBt43b95aVRBgW,,Its about hate crime. People refusing to serve them because they are asian. People don't care,1,0,0,0,0,0,0,0,
R_211kjfWWYYiEDKE,,,,,,,,,,,
R_ue8kew0cDyDe9AB,,The article is about increase in hate against Asian-American.  The violence against Asian-american has increased tremendously especially in recent years.  This racism has been happening for a long time now not only against Asian-American but also against other racial groups.,1,1,0,0,0,0,0,0,
R_rokQ0Fagbp7rTTr,"Asian hate crimes are on the rise. They are discriminated in public and private. They are being spit on, refused service, and attacked. ",,1,0,0,0,0,0,0,0,
R_28GP4Dgu1WE0iVd,,Asian hate crime has increased throughout America. It has reported just about in all major cities in America. America government should protest the Asian people from this crime.,1,0,0,0,0,0,0,0,
R_2aG2tBB0YeFXiR0,,,,,,,,,,,
R_2A0Soq8gOaATXeE,Hate crimes and discrimination towards Asian and targeted towards Asian are on the rise. This is evidence especially since after Covid. We need to stand up towards such targeted discrimination ,,1,0,0,0,0,0,0,0,
R_1eFzyayCAvtkOQ3,,,,,,,,,,,
R_31u3ZVcesl3mTxH,Asian hate seems to have blossomed from the Covid-19 pandemic. Hate has increased since 2020. People need to stick together.,,1,0,0,0,0,0,0,0,
R_2TRcWdDcyl5Kzz6,,,,,,,,,,,
R_28MKGo8xhjfZj3I,Covid is being blamed for bringing the virus to the US. Asians are told to go back to their country. They are being spit upon. ,,1,0,0,0,0,0,0,0,
R_tXk9SIWJDlrv0tz,,"Since the COVID-19 pandemic, many Asians have experienced discrimination. Not only that, many other minority groups such as Black and Hispanic groups have experienced this as well. This discrimination leads to violence and tension in communities, so it is important to stand up for each other.",1,1,0,0,0,0,0,0,
R_3FL2dpLRxvQTBVY,,They talk about wanting more equality.,0,0,0,0,0,0,1,0,
R_1gqJUUbvA6G1MAl,Anti-racial incidents are more prevalent since covid-19. Asian are deny services and treated badly. Asian should stand up for their rights.,,1,1,0,0,0,0,0,0,
R_2bNOQCmhKd6ByL8,,,,,,,,,,,
R_1EjpOkfaTC90Rrk,,"racism, discrimination has been a long term issue but has particularly gotten worse because of covid-19. hate crimes towards asian americans has especially been on the rise.",1,0,0,0,0,0,0,0,
R_7TzIXVUcddoO53z,,,,,,,,,,,
R_1d5kT6WZLWbwmX2,"since covid, asian american hate has increased overtime. many times, it‚Äôs simple rejects like shop owners telling asians to ‚Äúgo back to there countries‚Äù. but other times it‚Äôs simple companies like Uber workers declining to pick the person up when they found out they were asian.",,1,0,0,0,0,0,0,0,
R_3j9gfUougU4hfSz,,,,,,,,,,,
R_6kSadLZZWXrbRrH,,"Asian hate crimes on the rise 
Other minorities are also experiencing 
Hate crimes ",1,1,0,0,0,0,0,0,
R_3rIMioFCwJlIOtC,,,,,,,,,,,
R_2YVu3sX65CxKTVv,,"Asian is treat unfairly due to Covid 19.
The person in this article was racial by another shopper.
Asian should to something to against this situation ",1,0,0,0,0,0,0,0,
R_sYbL5N00PgxGo2B,,,,,,,,,,,
R_2sgfMsm3DnfFtoR,,,,,,,,,,,
R_baakx63hU6RsWuB,The article is explaining we should stop asian hate crime. An asian woman was spat on. She didn‚Äôt even do anything and the reason was because asians brought Covid over here.,,1,0,0,0,0,0,0,0,
R_3oAYGRZWNPju37Y,,"Due to covid 19 in USA, people blame Asia, especially China bring the virus to USA.
More cases showing Asian are being spot and put in unrespectful and violence response.
Black, Latin America and Asian are the top 3 races have data showing they are mostly being discriminate",1,1,0,0,0,0,0,0,
R_31YHHljREwjEMyO,,,,,,,,,,,
R_1nMIc1JnmcinKqT,This article was about Asians being discriminated and being blamed for bringing COVID. Many have said that they should go back to their country. This still happens today.,,1,0,0,0,0,0,0,0,
R_2rI8VmGZhHsJ267,,"During the COVID-19 pandemic, there was an increase in the discrimination against Asian Americans. They suffered blatant harassment (ex: being spit on, told to go back to their country) or refusal of services (ex: lyft). Discrimination against other groups such as Black and Indigenous people also increased. ",1,1,0,0,0,0,0,0,
R_3k5uUNml678SEj9,Racism is a virus ,,,,,,,,,,
R_2P1hr6gT0MIQj0K,,There is a lot of anti-Asian sentiment lately.  Actions need to be taken to handle this situation.  There is a lot of racism in America.,1,0,0,0,0,0,0,0,
R_1dp0yIz6L2JtDTn,,,,,,,,,,,
R_22rzG4d5ry2H9ms,,,,,,,,,,,
R_23gF1O2kExdzjIr,,,,,,,,,,,
R_2uJ64hXtyYuc7km,,,,,,,,,,,
R_3nu9i2FAfay5iA1,,,,,,,,,,,
R_WjwSXLmqdlq4NLX,Asian hate resulted in non-Asian people believing that Asians caused the COVID pandemic. Many US born citizens were targeted for violence against their person just for looking foreign.,,1,0,0,0,0,0,0,0,
R_2WPFY5Jb8qvJ0hI,,Lily wong wants to stop asian hate. People discriminate asian because of the Covid. Crowded city more bad people. ,1,0,0,0,0,0,0,0,
R_24OyK4DnA82wm7q,,,,,,,,,,,
R_23NTG2hn5ome2MF,"It details the increase of Asian-related hate crimes and xenophobia since 2020. It also includes a statement from Marcus Phan who leads the Stop Asian Hate movement. Additionally, it details other related factors that have influenced Asian hate crimes.",,1,0,0,0,0,0,0,0,
R_1DCj2gJzy5KfJLv,,,,,,,,,,,
R_81GNAGpYWz2NMNH,,,,,,,,,,,
R_3hEm9678hCJTzp1,,,,,,,,,,,
R_SCa8gwQqviAMA6Z,,,,,,,,,,,
R_21nzuSvhemDKnHo,,,,,,,,,,,
R_3f88q3gZfZSLOdb,,,,,,,,,,,
R_eW1I5YhkvGwx3oJ,Asian Americans are being harassed as of late due to covid 19. These harrassment seem to be based on a correlation of Asians being the cause of covid 19. There is a plea in the community to fight these injustices together to makes it safe for Asian Americans.,,1,0,0,0,0,0,0,0,
R_wXeZYH7llEQmmsh,,,,,,,,,,,
R_3EAaZ8vFoq04ocK,The story was about the covid pandemic. The story was about racism during the covid pandemic. The story was about people of asian decent having more racism during pandemic.,,1,0,0,0,0,0,0,0,
R_3P4C6Tbj6DYsiwi,,"Hate crime toward Asian woman was reported at NJ supermarket. Hate crime or discrimination to Asians is increasing due to COVID-19. But it not only toward Asians, it is to Black hispanic and indgenious, too.",1,1,0,0,0,0,0,0,
R_r11ngAqyAgHWVjz,,,,,,,,,,,
R_2eVVNv6J86RuVJo,,,,,,,,,,,
R_2Xpq7Dv9wnFptM1,,"Since the start of COVID, there has been an increasing amount of hate crimes and behavior seen against Asians. This may include inappropriate verbiage, refusal of service, etc. In addition to Asians, other minority groups have been experiencing hate crimes and behaviors as well. ",1,1,0,0,0,0,0,0,
R_2ZC73sonYlCWlQO,,Asian hate crimes due to covid. Other races also seeing an increase in hate crimes. Ways to stop this from happening.,1,1,0,0,0,0,0,0,
R_z2PVTWV0lEkCSXf,,,,,,,,,,,
R_2ZDFYDpQ08Ydtnf,T me ha dado un poco mas f?°cil y me he levantado un poquito de agua ?üí¶ no ?üëé a dormir ?ü•± y a dormir ?ü•± a ver el s?°bado y me voy de vacaciones a las dos o a la tarde o no he terminado de trabajar no me he ,,0,0,0,0,0,0,1,1,In spanish?
R_2CCxsah4gVXSSS4,An Asian was attacked (by spitting) by someone outside a store because she was Asian and blamed her for bringing COVID to the country. There are anti Asian hate groups who must be called out and stop doing this to Asian people.,,1,0,0,0,0,0,0,0,
R_1kNzFRKAar8CshJ,,This article was about mostly Asian people getting hate for supposedly bringing the pandemic to the US. It also briefly talks about the other non-white races that receive hate for their color as well. This slightly sums up about the Asian hate in the US currently and for other races too.,1,1,0,0,0,0,0,0,
R_qz1icXUQT0hUJMt,,"Asian people are experiencing increasing instances of Asian hate. Sometimes they're coughed on or spit on. Other people of color are also seeing an increase in discrimination,",1,1,0,0,0,0,0,0,
R_29hbuAedP651A4B,,,,,,,,,,,
R_3HNX0lpreMsZ6OD,,,,,,,,,,,
R_3nvl6eotejiStIV,,"That  not only Asians were being harassed, but other minorities as well. Most were spat on and physically attacked. Told to go back to where they came from, blamed for Covid-19.",1,1,0,0,0,0,0,0,
R_3RgcAfNo6mJFF1X,It is about the discrimination against Asian Americans that escalated during the COVID19 pandemic that needs to be addressed properly in order for this to stop completely.  ,,1,0,0,0,0,0,0,0,
R_tYcIhGXU2U7d1Rv,,,,,,,,,,,
R_3GpNuaYQXic2zoD,,,,,,,,,,,
R_2qf1VGOBEAtzhuV,,,,,,,,,,,
R_0wGbxhz7q6XmZON,,,,,,,,,,,
R_31MIe0vqftmO0vV,,,,,,,,,,,
R_A6TlygjL37G4LRf,,,,,,,,,,,
R_PuNgbRfpPFoOcGl,Asian Americans being blamed just because of heritage. One quarter of Asian/Asian Americans are uncomfortable @ all times. Those that are Asian Americans but don't look it are left alone. ,,1,0,0,0,0,0,0,0,
R_33m3hYaXqwVqTCW,,,,,,,,,,,
R_1pF4E60jZNJOgsq,,"It is about asian hate crime. People nowadays, tend to discriminate asians. They blame the errors of the community to us.",1,0,0,0,0,0,0,0,
R_2zVjZvptdZql7vy,,"There were rise discrimination of asian after covid 19.
There also high number of discrimination  for non white people.
We need to act more to fight for racism in US",1,1,0,0,0,0,0,0,
R_RUnB7I9Rr6sR1Rf,"Asian Covid hate in store. Spittung, coughing and verbal abuse. Telling them to go back to where the came from. ",,1,0,0,0,0,0,0,0,
R_baakqpIvJ8fH9sZ,,,,,,,,,,,
R_abmBuWzva2qgeuB,Asians are being discriminated agains and balmed for COVID-19.  Incidents include being yelled at and spit at in stores.  Uber and Lyft drivers have reportedly refused to pick up Asian riders.,,1,0,0,0,0,0,0,0,
R_1ghXzEfYOWek3kO,,An Asian American woman was spat at a grocery store. NBC interviewed someone. The summary was three paragraphs long.,1,0,0,0,0,0,0,0,
R_24GER9owq84KQH4,,,,,,,,,,,
R_2R312VzWxfci4z0,"An Asian American woman was spat at and told to ""go back to where they came from"". There is a rise of hate, racism, xenophobia towards Asian-american. After March 2020 more and more hate have been pushed on the asian American community because people are accusing them of ""bring COVID-19 to America"".",,1,0,0,0,0,0,0,0,
R_2DNrKUFXBcfRC0j,,"Pandemic lead to hate crime.
Anti-Asian is not rare.
Minorities should stand out for themselves.",1,0,0,0,0,0,0,0,
R_2fINNcQHikZrxuc,"Asian Americans are experiencing increase in hate crimes since COVID 19.
Since March 2020, there was a 17% increase. 
Lily Wong was a victim at a grocery store. ",,1,0,0,0,0,0,0,0,
R_Om2sFGiWFXW5Hz3,,,,,,,,,,,
R_290oHEuYlikWMVJ,Shopper was spat at in store. Lyft and Uber driver refuse to give rides to Asians. Asian hate rise. ,,1,0,0,0,0,0,0,0,
R_21zAnmpWQFChtF4,,,,,,,,,,,
R_1FnRZiExUKePcSg,,The article talks about how there has been a rise in Asian discrimination due to COVID-19. He says it‚Äôs risen up 17%. He ends the artticle with how communities of color need to stand up for eachother,1,0,0,0,0,0,0,0,
R_1HbIMgnN3tDEc9u,,,,,,,,,,,
R_3g0prbc69BlDcRa,,,,,,,,,,,
R_2y47xq89huJSiRD,I actually hate niggers like you shut ur goofy ass up and Im Vietnamese not asian and I identify h e/him/his/vin/epic/ttde and I am broly ultra instict!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,0,0,0,0,0,0,1,0,
R_Rxl45vOj6qDffvb,,"Asians in america are experiencing increase in hate crimes.  They are being blamed for Covid.  Blacks, hispanics and indigenous people have also been experiencing hate crimes during this period as well",1,1,0,0,0,0,0,0,
R_3rYhnAkzWPuouxe,There are concerns with the rise in hate crime against Asian Americans. Mr. Wong wrote about the times when citizens were harmed. It is not the first times these crimes are happening in many locations around the country.,,1,0,1,0,0,0,0,0,
R_24AgVtDtElDWbYw,,There is an increase in Asians experiencing hate crimes due to Covid-19 pandemic.   Other minority groups have also stated increased hate crimes against them since Covid-19.  We all need to be informed and stand up against hate crimes. ,1,1,0,0,0,0,0,0,
R_2TBLd6NCveyAckr,,,,,,,,,,,
